total_reward,steps_river,num_steps,counts_0miss,counts_1miss,counts_2miss,counts_3miss,wall_clock_time
99.0,0.0,2.0,1.0,1.0,0.0,0.0,0.05803084373474121
100.0,0.0,1.0,0.0,0.0,0.0,1.0,0.030887842178344727
99.0,0.0,2.0,0.0,2.0,0.0,0.0,0.059552907943725586
97.0,0.0,4.0,0.0,2.0,1.0,1.0,0.12162017822265625
99.0,0.0,2.0,0.0,2.0,0.0,0.0,0.05934000015258789
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.060437917709350586
87.0,0.0,14.0,2.0,4.0,8.0,0.0,0.41879701614379883
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.06003403663635254
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.059700965881347656
99.0,0.0,2.0,0.0,2.0,0.0,0.0,0.05903816223144531
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.06002092361450195
99.0,0.0,2.0,1.0,0.0,1.0,0.0,0.06007695198059082
100.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0309751033782959
86.0,0.0,15.0,3.0,7.0,5.0,0.0,0.4444279670715332
99.0,0.0,2.0,1.0,1.0,0.0,0.0,0.05871701240539551
99.0,0.0,2.0,0.0,2.0,0.0,0.0,0.06014609336853027
99.0,0.0,2.0,2.0,0.0,0.0,0.0,0.05828094482421875
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.059773921966552734
99.0,0.0,2.0,0.0,2.0,0.0,0.0,0.05946493148803711
99.0,0.0,2.0,0.0,0.0,1.0,1.0,0.060540199279785156
99.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0614171028137207
98.0,0.0,3.0,1.0,1.0,1.0,0.0,0.08900308609008789
97.0,0.0,4.0,0.0,1.0,1.0,2.0,0.12121915817260742
96.0,0.0,5.0,1.0,1.0,2.0,1.0,0.15064311027526855
96.0,0.0,5.0,3.0,1.0,1.0,0.0,0.14647412300109863
98.0,0.0,3.0,0.0,3.0,0.0,0.0,0.08986401557922363
97.0,0.0,4.0,0.0,2.0,1.0,1.0,0.12097787857055664
97.0,0.0,4.0,1.0,1.0,0.0,2.0,0.12032198905944824
99.0,0.0,2.0,2.0,0.0,0.0,0.0,0.058693885803222656
99.0,0.0,2.0,1.0,1.0,0.0,0.0,0.05905508995056152
99.0,0.0,2.0,0.0,2.0,0.0,0.0,0.059358835220336914
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.059375762939453125
99.0,0.0,2.0,0.0,2.0,0.0,0.0,0.059407949447631836
100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.030021190643310547
97.0,0.0,4.0,0.0,2.0,2.0,0.0,0.12064409255981445
99.0,0.0,2.0,0.0,0.0,1.0,1.0,0.060672760009765625
100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.03040003776550293
99.0,0.0,2.0,1.0,0.0,1.0,0.0,0.05859684944152832
99.0,0.0,2.0,1.0,1.0,0.0,0.0,0.059203147888183594
97.0,0.0,4.0,0.0,1.0,2.0,1.0,0.12050104141235352
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.05985713005065918
99.0,0.0,2.0,1.0,0.0,1.0,0.0,0.058859825134277344
99.0,0.0,2.0,0.0,2.0,0.0,0.0,0.05995583534240723
99.0,0.0,2.0,1.0,1.0,0.0,0.0,0.05904269218444824
99.0,0.0,2.0,0.0,2.0,0.0,0.0,0.059584856033325195
98.0,0.0,3.0,0.0,2.0,1.0,0.0,0.08962297439575195
99.0,0.0,2.0,0.0,0.0,2.0,0.0,0.06033611297607422
99.0,0.0,2.0,1.0,1.0,0.0,0.0,0.05997896194458008
99.0,0.0,2.0,1.0,0.0,0.0,1.0,0.06021285057067871
97.0,0.0,4.0,1.0,1.0,1.0,1.0,0.11961865425109863
98.0,0.0,3.0,2.0,0.0,1.0,0.0,0.08813905715942383
99.0,0.0,2.0,1.0,1.0,0.0,0.0,0.05858016014099121
100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.03041982650756836
99.0,0.0,2.0,0.0,0.0,2.0,0.0,0.05956602096557617
99.0,0.0,2.0,1.0,0.0,1.0,0.0,0.058960914611816406
99.0,0.0,2.0,0.0,1.0,0.0,1.0,0.06076693534851074
99.0,0.0,2.0,0.0,1.0,0.0,1.0,0.06138300895690918
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.06001091003417969
98.0,0.0,3.0,1.0,2.0,0.0,0.0,0.08951807022094727
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.06014895439147949
99.0,0.0,2.0,2.0,0.0,0.0,0.0,0.05894303321838379
97.0,0.0,4.0,1.0,0.0,2.0,1.0,0.12003707885742188
99.0,0.0,2.0,1.0,1.0,0.0,0.0,0.05899500846862793
99.0,0.0,2.0,0.0,0.0,0.0,2.0,0.06148982048034668
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.06030392646789551
99.0,0.0,2.0,1.0,1.0,0.0,0.0,0.05884218215942383
99.0,0.0,2.0,0.0,0.0,2.0,0.0,0.05991387367248535
99.0,0.0,2.0,1.0,1.0,0.0,0.0,0.05854392051696777
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.05979180335998535
100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.030155658721923828
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.05979514122009277
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.06011199951171875
99.0,0.0,2.0,1.0,1.0,0.0,0.0,0.05860185623168945
99.0,0.0,2.0,0.0,0.0,2.0,0.0,0.05994009971618652
97.0,0.0,4.0,0.0,1.0,2.0,1.0,0.12141585350036621
99.0,0.0,2.0,1.0,0.0,1.0,0.0,0.05922412872314453
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.05953407287597656
98.0,0.0,3.0,0.0,1.0,1.0,1.0,0.08996415138244629
98.0,0.0,3.0,1.0,2.0,0.0,0.0,0.08884286880493164
97.0,0.0,4.0,1.0,1.0,0.0,2.0,0.12013792991638184
100.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0295560359954834
95.0,0.0,6.0,0.0,4.0,1.0,1.0,0.17999482154846191
99.0,0.0,2.0,1.0,0.0,1.0,0.0,0.05930209159851074
99.0,0.0,2.0,0.0,0.0,0.0,2.0,0.06155276298522949
95.0,0.0,6.0,0.0,2.0,3.0,1.0,0.1805131435394287
94.0,0.0,7.0,0.0,3.0,2.0,2.0,0.20985198020935059
100.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0316469669342041
99.0,0.0,2.0,0.0,1.0,0.0,1.0,0.060556888580322266
96.0,0.0,5.0,0.0,1.0,4.0,0.0,0.14968490600585938
99.0,0.0,2.0,0.0,0.0,2.0,0.0,0.05996084213256836
98.0,0.0,3.0,0.0,1.0,2.0,0.0,0.09008598327636719
98.0,0.0,3.0,1.0,0.0,1.0,1.0,0.08997297286987305
99.0,0.0,2.0,0.0,2.0,0.0,0.0,0.05904102325439453
99.0,0.0,2.0,0.0,0.0,1.0,1.0,0.06056618690490723
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.060437917709350586
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.059969186782836914
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.05913901329040527
96.0,0.0,5.0,0.0,0.0,4.0,1.0,0.1507861614227295
99.0,0.0,2.0,1.0,1.0,0.0,0.0,0.05893898010253906
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.05980992317199707
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.05956673622131348
99.0,0.0,2.0,1.0,0.0,1.0,0.0,0.05872488021850586
98.0,0.0,3.0,0.0,2.0,1.0,0.0,0.09017229080200195
97.0,0.0,4.0,1.0,0.0,3.0,0.0,0.1197202205657959
99.0,0.0,2.0,0.0,0.0,2.0,0.0,0.05984091758728027
99.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0614168643951416
99.0,0.0,2.0,0.0,0.0,2.0,0.0,0.06106281280517578
94.0,0.0,7.0,1.0,0.0,4.0,2.0,0.2116379737854004
99.0,0.0,2.0,1.0,0.0,1.0,0.0,0.06021404266357422
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.05979490280151367
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.05962085723876953
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.059386253356933594
94.0,0.0,7.0,0.0,4.0,3.0,0.0,0.21038007736206055
98.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0885009765625
99.0,0.0,2.0,1.0,0.0,1.0,0.0,0.05861711502075195
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.060175180435180664
95.0,0.0,6.0,0.0,3.0,3.0,0.0,0.17849016189575195
99.0,0.0,2.0,0.0,1.0,0.0,1.0,0.06039118766784668
99.0,0.0,2.0,0.0,0.0,2.0,0.0,0.06039285659790039
100.0,0.0,1.0,0.0,1.0,0.0,0.0,0.02978515625
99.0,0.0,2.0,0.0,1.0,0.0,1.0,0.06079506874084473
99.0,0.0,2.0,0.0,0.0,2.0,0.0,0.05953693389892578
99.0,0.0,2.0,0.0,0.0,1.0,1.0,0.06083512306213379
99.0,0.0,2.0,0.0,2.0,0.0,0.0,0.05963897705078125
99.0,0.0,2.0,1.0,1.0,0.0,0.0,0.059619903564453125
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.05952906608581543
99.0,0.0,2.0,0.0,1.0,0.0,1.0,0.06037306785583496
100.0,0.0,1.0,0.0,1.0,0.0,0.0,0.029832839965820312
99.0,0.0,2.0,0.0,2.0,0.0,0.0,0.05935192108154297
99.0,0.0,2.0,0.0,2.0,0.0,0.0,0.059721946716308594
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.059652090072631836
99.0,0.0,2.0,0.0,2.0,0.0,0.0,0.05931377410888672
99.0,0.0,2.0,1.0,0.0,0.0,1.0,0.059525251388549805
99.0,0.0,2.0,0.0,0.0,1.0,1.0,0.060949087142944336
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.059999942779541016
100.0,0.0,1.0,0.0,1.0,0.0,0.0,0.029857635498046875
99.0,0.0,2.0,0.0,0.0,2.0,0.0,0.05987405776977539
98.0,0.0,3.0,0.0,2.0,0.0,1.0,0.09005212783813477
62.0,2.0,21.0,2.0,10.0,7.0,2.0,0.6253459453582764
96.0,0.0,5.0,2.0,1.0,2.0,0.0,0.14772582054138184
95.0,0.0,6.0,1.0,3.0,1.0,1.0,0.17907214164733887
92.0,0.0,9.0,1.0,2.0,3.0,3.0,0.2718510627746582
96.0,0.0,5.0,1.0,1.0,2.0,1.0,0.15169000625610352
96.0,0.0,5.0,0.0,3.0,1.0,1.0,0.15101981163024902
91.0,0.0,10.0,2.0,1.0,4.0,3.0,0.3016197681427002
96.0,0.0,5.0,1.0,2.0,2.0,0.0,0.14834904670715332
99.0,0.0,2.0,0.0,0.0,1.0,1.0,0.06105995178222656
100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.029742956161499023
99.0,0.0,2.0,0.0,0.0,2.0,0.0,0.06046915054321289
98.0,0.0,3.0,1.0,2.0,0.0,0.0,0.10343503952026367
99.0,0.0,2.0,0.0,1.0,0.0,1.0,0.06101107597351074
99.0,0.0,2.0,0.0,1.0,0.0,1.0,0.060555219650268555
99.0,0.0,2.0,0.0,1.0,0.0,1.0,0.06058502197265625
96.0,0.0,5.0,0.0,1.0,2.0,2.0,0.15283608436584473
99.0,0.0,2.0,1.0,1.0,0.0,0.0,0.059213876724243164
97.0,0.0,4.0,0.0,2.0,2.0,0.0,0.11937785148620605
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.05974888801574707
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.06075596809387207
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.059979915618896484
99.0,0.0,2.0,0.0,0.0,1.0,1.0,0.06117606163024902
99.0,0.0,2.0,0.0,2.0,0.0,0.0,0.05970311164855957
100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.02991008758544922
100.0,0.0,1.0,0.0,1.0,0.0,0.0,0.029832839965820312
97.0,0.0,4.0,1.0,1.0,1.0,1.0,0.12099885940551758
99.0,0.0,2.0,0.0,1.0,0.0,1.0,0.06093001365661621
99.0,0.0,2.0,1.0,0.0,1.0,0.0,0.05905294418334961
99.0,0.0,2.0,0.0,1.0,0.0,1.0,0.06118583679199219
99.0,0.0,2.0,1.0,0.0,1.0,0.0,0.05989193916320801
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.06044793128967285
99.0,0.0,2.0,0.0,2.0,0.0,0.0,0.05949902534484863
99.0,0.0,2.0,1.0,0.0,1.0,0.0,0.05898690223693848
95.0,0.0,6.0,0.0,4.0,2.0,0.0,0.17996692657470703
98.0,0.0,3.0,0.0,0.0,2.0,1.0,0.09128713607788086
98.0,0.0,3.0,0.0,2.0,0.0,1.0,0.09081912040710449
99.0,0.0,2.0,0.0,1.0,0.0,1.0,0.061621904373168945
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.060334205627441406
99.0,0.0,2.0,0.0,1.0,0.0,1.0,0.06107497215270996
91.0,0.0,10.0,2.0,3.0,3.0,2.0,0.30115294456481934
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.06015205383300781
100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.030368804931640625
98.0,0.0,3.0,1.0,0.0,0.0,2.0,0.09174704551696777
93.0,0.0,8.0,1.0,1.0,6.0,0.0,0.23942804336547852
99.0,0.0,2.0,1.0,0.0,1.0,0.0,0.05999112129211426
97.0,0.0,4.0,1.0,1.0,1.0,1.0,0.1203460693359375
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.05958914756774902
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.06019902229309082
99.0,0.0,2.0,0.0,2.0,0.0,0.0,0.06068015098571777
100.0,0.0,1.0,1.0,0.0,0.0,0.0,0.029223918914794922
100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.030208110809326172
97.0,0.0,4.0,0.0,1.0,2.0,1.0,0.12075686454772949
99.0,0.0,2.0,0.0,2.0,0.0,0.0,0.059652090072631836
99.0,0.0,2.0,0.0,0.0,0.0,2.0,0.06255888938903809
99.0,0.0,2.0,0.0,2.0,0.0,0.0,0.05987811088562012
99.0,0.0,2.0,0.0,1.0,0.0,1.0,0.06072115898132324
99.0,0.0,2.0,0.0,1.0,0.0,1.0,0.060907840728759766
99.0,0.0,2.0,0.0,2.0,0.0,0.0,0.05982708930969238
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.06455302238464355
99.0,0.0,2.0,0.0,1.0,0.0,1.0,0.06149697303771973
98.0,0.0,3.0,1.0,1.0,1.0,0.0,0.08951091766357422
97.0,0.0,4.0,0.0,1.0,2.0,1.0,0.12161111831665039
100.0,0.0,1.0,0.0,1.0,0.0,0.0,0.030089855194091797
98.0,0.0,3.0,0.0,0.0,2.0,1.0,0.09047126770019531
97.0,0.0,4.0,0.0,2.0,1.0,1.0,0.12048697471618652
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.06086230278015137
98.0,0.0,3.0,0.0,1.0,2.0,0.0,0.08993101119995117
100.0,0.0,1.0,0.0,1.0,0.0,0.0,0.030155181884765625
99.0,0.0,2.0,1.0,1.0,0.0,0.0,0.05908513069152832
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.060801029205322266
97.0,0.0,4.0,1.0,1.0,2.0,0.0,0.12230515480041504
96.0,0.0,5.0,0.0,3.0,0.0,2.0,0.1507861614227295
95.0,0.0,6.0,0.0,2.0,4.0,0.0,0.1802840232849121
95.0,0.0,6.0,1.0,1.0,3.0,1.0,0.18108701705932617
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0622560977935791
99.0,0.0,2.0,0.0,0.0,2.0,0.0,0.06165790557861328
99.0,0.0,2.0,0.0,1.0,0.0,1.0,0.06142902374267578
97.0,0.0,4.0,1.0,2.0,1.0,0.0,0.11927103996276855
100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.04867100715637207
96.0,0.0,5.0,0.0,2.0,2.0,1.0,0.16536426544189453
99.0,0.0,2.0,0.0,2.0,0.0,0.0,0.05902600288391113
99.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0648338794708252
97.0,0.0,4.0,2.0,1.0,1.0,0.0,0.12434196472167969
87.0,0.0,14.0,4.0,5.0,4.0,1.0,0.41704702377319336
97.0,0.0,4.0,1.0,2.0,1.0,0.0,0.12014007568359375
100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.03027510643005371
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.06010699272155762
99.0,0.0,2.0,0.0,0.0,1.0,1.0,0.06030082702636719
97.0,0.0,4.0,0.0,2.0,1.0,1.0,0.1210019588470459
99.0,0.0,2.0,0.0,2.0,0.0,0.0,0.05976986885070801
99.0,0.0,2.0,1.0,1.0,0.0,0.0,0.05870699882507324
99.0,0.0,2.0,0.0,1.0,0.0,1.0,0.060395002365112305
99.0,0.0,2.0,0.0,0.0,1.0,1.0,0.061491966247558594
93.0,0.0,8.0,1.0,2.0,4.0,1.0,0.24181389808654785
93.0,0.0,8.0,2.0,1.0,5.0,0.0,0.2404489517211914
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.05934286117553711
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.05952906608581543
99.0,0.0,2.0,1.0,1.0,0.0,0.0,0.06674695014953613
94.0,0.0,7.0,0.0,2.0,4.0,1.0,0.2627909183502197
99.0,0.0,2.0,0.0,1.0,0.0,1.0,0.06166505813598633
99.0,0.0,2.0,0.0,1.0,0.0,1.0,0.06193208694458008
99.0,0.0,2.0,0.0,0.0,1.0,1.0,0.06226515769958496
99.0,0.0,2.0,1.0,0.0,0.0,1.0,0.05962991714477539
99.0,0.0,2.0,1.0,0.0,1.0,0.0,0.059815168380737305
99.0,0.0,2.0,1.0,0.0,1.0,0.0,0.06097006797790527
99.0,0.0,2.0,2.0,0.0,0.0,0.0,0.059706926345825195
98.0,0.0,3.0,1.0,1.0,1.0,0.0,0.09045100212097168
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.060420989990234375
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.06041693687438965
99.0,0.0,2.0,1.0,0.0,0.0,1.0,0.06250786781311035
98.0,0.0,3.0,1.0,1.0,1.0,0.0,0.08991408348083496
94.0,0.0,7.0,2.0,2.0,1.0,2.0,0.2103719711303711
99.0,0.0,2.0,0.0,2.0,0.0,0.0,0.06069803237915039
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.06020808219909668
87.0,0.0,14.0,3.0,2.0,6.0,3.0,0.42185306549072266
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.061325788497924805
97.0,0.0,4.0,1.0,1.0,2.0,0.0,0.12258410453796387
96.0,0.0,5.0,2.0,2.0,1.0,0.0,0.15030288696289062
99.0,0.0,2.0,1.0,1.0,0.0,0.0,0.05944108963012695
96.0,0.0,5.0,0.0,3.0,1.0,1.0,0.15132808685302734
100.0,0.0,1.0,0.0,1.0,0.0,0.0,0.029742002487182617
97.0,0.0,4.0,2.0,1.0,1.0,0.0,0.11836004257202148
92.0,0.0,9.0,2.0,3.0,3.0,1.0,0.2718629837036133
97.0,0.0,4.0,0.0,3.0,1.0,0.0,0.12248420715332031
96.0,0.0,5.0,1.0,1.0,2.0,1.0,0.15264511108398438
99.0,0.0,2.0,1.0,1.0,0.0,0.0,0.05983614921569824
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.06097674369812012
97.0,0.0,4.0,0.0,2.0,2.0,0.0,0.12115597724914551
99.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0608828067779541
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.06081390380859375
99.0,0.0,2.0,0.0,2.0,0.0,0.0,0.06166791915893555
99.0,0.0,2.0,1.0,1.0,0.0,0.0,0.058595895767211914
98.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0888679027557373
99.0,0.0,2.0,2.0,0.0,0.0,0.0,0.05863499641418457
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.06009197235107422
99.0,0.0,2.0,0.0,0.0,2.0,0.0,0.05990910530090332
98.0,0.0,3.0,1.0,1.0,1.0,0.0,0.08857011795043945
95.0,0.0,6.0,0.0,2.0,4.0,0.0,0.18453598022460938
99.0,0.0,2.0,0.0,1.0,1.0,0.0,0.05986285209655762
99.0,0.0,2.0,0.0,0.0,2.0,0.0,0.06030988693237305
98.0,0.0,3.0,0.0,3.0,0.0,0.0,0.08973503112792969
